,brightness
1777,104.5020576
1778,0
1779,139.5733668
1780,133.2895448
1781,0
1782,124.569348
1783,0
1784,117.9283372
1785,168.9815779
1786,90.94167953
1787,148.788741
1788,127.30607
1789,117.0561343
1790,81.30680941
1791,158.0082948
1792,103.2234118
1793,123.7036073
1794,160.7545332
1795,91.57921811
1796,130.4388503
1797,157.6606546
1798,119.6796553
1799,119.0076839
1800,111.9966885
1801,0
1802,0
1803,77.17624743
1804,0
1805,140.1779514
1806,161.9510352
1807,111.6709426
1808,177.0997942
1809,0
1810,191.7206147
1811,129.652617
1812,150.1825167
1813,137.3758038
1814,104.3839056
1815,90.27543081
1816,141.0208012
1817,99.02134774
1818,142.9517425
1819,146.4261831
1820,97.19241898
1821,131.8426247
1822,86.69688786
1823,124.1666988
1824,165.1466692
1825,103.8322724
1826,114.2737269
1827,129.0508616
1828,112.9934092
1829,0
1830,137.31549
1831,60.4763696
1832,133.0907922
1833,34.2888053
1834,99.27250514
1835,100.562918
1836,164.0461034
1837,182.3893711
1838,128.529546
1839,120.5493506
1840,127.2729231
1841,158.156668
1842,153.7445023
1843,0
1844,97.50083591
1845,0
1846,120.5636574
1847,0
1848,0
1849,114.4906443
1850,91.23353909
1851,90.49832819
1852,184.4065715
1853,126.195216
1854,94.60165895
1855,152.1328768
1856,111.8505015
1857,0
1858,155.9719007
1859,178.0409272
1860,161.3653871
1861,146.2902521
1862,0
1863,178.1371206
1864,90.6725823
1865,160.15924
1866,122.256205
1867,140.3162294
1868,125.2914416
1869,104.412455
1870,116.4072145
1871,0
1872,122.9133552
1873,164.5311535
1874,152.7532472
1875,147.1688207
1876,64.9064429
1877,132.721097
1878,114.6340985
1879,180.4685571
1880,165.2784529
1881,125.2854617
1882,173.8843879
1883,171.6289866
1884,120.0165574
1885,161.6753472
1886,116.9704218
1887,113.4650849
1888,126.0246592
1889,173.8697595
1890,184.8872814
1891,137.6311407
1892,108.9184028
1893,125.236947
1894,125.9901942
1895,151.6623264
1896,129.7447595
1897,0
1898,132.8273855
1899,102.8538773
1900,130.3360983
1901,39.34770448
1902,0
1903,86.97116127
1904,184.9573688
1905,122.8047197
1906,0
1907,66.80394805
1908,134.4409401
1909,120.6646734
1910,0
1911,0
1912,133.6757652
1913,131.6022377
1914,74.98186728
1915,143.2335391
1916,0
1917,143.4145448
1918,96.47456919
1919,105.8816551
1920,116.8067773
1921,0
1922,163.8491191
1923,95.9994856
1924,173.0569702
1925,110.0271026
1926,155.6466049
1927,115.4125193
1928,195.6038452
1929,202.5623392
1930,82.58378344
1931,118.0086484
1932,125.9354745
1933,161.6919367
1934,131.6014339
1935,154.210198
1936,83.77906379
1937,90.78440072
1938,0
1939,62.07854295
1940,134.9510031
1941,157.0679334
1942,0
1943,0
1944,112.1120113
1945,82.8434285
1946,146.2382973
1947,147.0015754
1948,94.03726209
1949,0
1950,0
1951,117.0789931
1952,0
1953,93.91563786
1954,115.8263567
1955,113.1439686
1956,138.0359761
1957,139.7443737
1958,122.7396155
1959,181.9229038
1960,123.7834684
1961,147.9039352
1962,132.6150977
1963,129.2728588
1964,0
1965,150.3152971
1966,148.1822917
1967,91.86930941
1968,160.6572145
1969,107.2833076
1970,84.58979552
1971,135.8946759
1972,170.9614519
1973,183.8022762
1974,158.9165702
1975,160.4500386
1976,157.5941358
1977,132.2701582
1978,158.302437
1979,158.0398341
1980,146.5552984
1981,100.3951903
1982,62.51376029
1983,154.0899241
1984,120.8852881
1985,144.1947338
1986,97.73485725
1987,148.1681777
1988,91.33677341
1989,0
1990,158.9338349
1991,93.2427662
1992,135.6281829
1993,178.9868184
1994,0
1995,0
1996,0
1997,0
1998,110.4064108
1999,96.45627572
2000,139.7198431
2001,136.3332369
2002,0
2003,0
2004,106.235018
2005,175.4224537
2006,88.81735468
2007,120.0117991
2008,104.380144
2009,112.6419432
2010,108.2241834
2011,133.1134581
2012,132.7920846
2013,185.8339442
2014,123.2779064
2015,112.3822981
2016,0
2017,36.26941872
2018,141.1964378
2019,172.9624486
2020,97.72572659
2021,107.071277
2022,130.4545396
2023,160.685796
2024,158.4222608
2025,81.9057999
2026,136.2692901
2027,0
2028,100.5672261
2029,155.1940265
2030,74.38532022
2031,163.2931456
2032,102.4664352
2033,84.72952032
2034,145.9972672
2035,121.5998907
2036,163.7830826
2037,98.70675797
2038,52.95441101
2039,138.3613362
2040,203.9356031
2041,81.33368699
2042,155.7909915
2043,71.03173225
2044,116.9292695
2045,102.2212256
2046,165.0346901
2047,161.7210005
2048,98.63882459
2049,154.6080568
2050,156.5033115
2051,79.43611754
2052,107.5753279
2053,90.42473637
2054,68.78922325
2055,64.36966307
2056,110.0778035
2057,140.942644
2058,114.1633873
2059,166.6064815
2060,113.9489133
2061,110.477527
2062,132.9337384
2063,176.3657729
2064,91.48353909
2065,0
2066,105.2956533
2067,151.4301055
2068,105.9299769
2069,104.7568158
2070,0
2071,153.945634
2072,0
2073,163.6619406
2074,142.888278
2075,151.9965599
2076,129.9797454
2077,115.099955
2078,139.9450553
2079,0
2080,109.6223315
2081,96.44746656
2082,125.4535751
2083,130.0744277
2084,120.021187
2085,113.0932999
2086,166.7856546
2087,113.8328511
2088,167.6109825
2089,0
2090,140.4227752
2091,83.83905607
2092,130.545814
2093,196.0668724
2094,108.8732317
2095,133.701839
2096,140.0713413
2097,146.0598958
2098,149.6124614
2099,210.0728845
2100,106.0459426
2101,136.5072659
2102,0
2103,0
2104,86.87818287
2105,0
2106,139.1418467
2107,0
2108,118.4863362
2109,0
2110,182.8486047
2111,82.40766461
2112,104.3231417
2113,127.6638053
2114,106.4433835
2115,145.1841242
2116,135.4177276
2117,125.5519547
2118,126.1830633
2119,186.2299383
2120,127.4501029
2121,152.1315908
2122,135.9477238
2123,182.7107446
2124,123.0445923
2125,147.2980646
2126,96.00446888
2127,126.8226273
2128,0
2129,180.6357382
2130,162.0860018
2131,120.5416345
2132,153.386349
2133,0
2134,134.8403099
2135,119.7830183
2136,177.8240741
2137,173.9382073
2138,104.839892
2139,0
2140,129.8533629
2141,0
2142,134.4639596
2143,65.81526492
2144,137.6968557
2145,116.7397441
2146,0
2147,113.9309092
2148,57.90798611
2149,0
2150,68.3443287
2151,172.6961806
2152,155.4168274
2153,0
2154,138.1180234
2155,126.0598958
2156,165.2458205
2157,127.4995177
2158,113.914802
2159,199.1125579
2160,119.8085777
2161,89.15952932
2162,139.732671
2163,0
2164,124.7694509
2165,0
2166,128.7576517
2167,95.29806456
2168,121.7599023
2169,142.3568673
2170,122.5895062
2171,105.5070087
2172,80.0003858
2173,156.4396862
2174,139.5054655
2175,0
2176,0
2177,128.0968364
2178,157.2813143
2179,97.49691358
2180,0
2181,120.6482124
2182,96.7970679
2183,116.1704282
2184,84.95627572
2185,125.4859504
2186,0
2187,102.8826196
2188,73.30854552
2189,149.3640046
2190,109.696052
2191,111.7582626
2192,90.05764532
2193,131.8406636
2194,121.912455
2195,76.02308385
2196,135.4821245
2197,146.3609504
2198,89.0384838
2199,158.6215278
2200,115.0510545
2201,143.3119534
2202,136.1854745
2203,120.4045782
2204,135.8972479
2205,139.8418853
2206,110.6306584
2207,150.9275656
2208,109.5244985
2209,0
2210,0
2211,121.3680234
2212,74.19695216
2213,131.8507909
2214,0
2215,106.2755916
2216,91.78083205
2217,0
2218,91.63030478
2219,98.39789095
2220,113.7567837
2221,115.0186471
2222,164.6463799
2223,130.5401878
2224,0
2225,107.1450939
2226,71.08831662
2227,90.98492155
2228,140.8784722
2229,110.3169046
2230,118.2619599
2231,127.3514982
2232,129.6675347
2233,113.1704282
2234,0
2235,109.2516718
2236,116.7826325
2237,138.8865741
2238,105.983732
2239,161.257716
2240,151.1464442
2241,117.8793403
2242,114.7033179
2243,111.9174383
2244,159.2560442
2245,154.2119342
2246,0
2247,130.6903292
2248,113.0397377
2249,117.1690779
2250,109.7913773
2251,161.5987011
2252,127.0414738
2253,126.3979874
2254,114.9270833
2255,108.0523084
2256,93.08375129
2257,84.75684799
2258,143.9021348
2259,160.0128601
2260,91.23845808
2261,118.6679205
2262,0
2263,126.9143197
2264,186.1504308
2265,160.5831083
2266,132.2314815
2267,93.26035237
2268,106.3978909
2269,164.1147441
2270,188.1310121
2271,83.02430556
2272,118.2013246
2273,132.4338349
2274,114.7464313
2275,100.0291602
2276,158.3685057
2277,123.6062886
2278,174.0420846
2279,0
2280,108.3707883
2281,149.0467464
2282,0
2283,194.2646926
2284,109.604874
2285,162.9630916
2286,156.1560249
2287,106.1417181
2288,95.85754244
2289,158.2061471
2290,117.6958591
2291,0
2292,130.1213992
2293,96.19139017
2294,0
2295,128.6778228
2296,172.961259
2297,78.33124357
2298,91.79504244
2299,186.805652
2300,79.95926569
2301,88.17521862
2302,165.4734118
2303,118.4151556
2304,0
2305,132.7830826
2306,80.95971579
2307,88.17242155
2308,99.96334877
2309,0
2310,149.8963799
2311,164.3533951
2312,162.3037873
2313,151.1471193
2314,183.7480388
2315,85.41187629
2316,90.09863683
2317,0
2318,104.5996978
2319,119.0615355
2320,135.571277
2321,130.3804655
2322,0
2323,139.7794496
2324,0
2325,144.8350694
2326,95.31018519
2327,0
2328,124.133134
2329,137.8022762
2330,114.0399306
2331,161.5405093
2332,86.57272377
2333,112.669303
2334,119.3949331
2335,136.2759774
2336,89.12763632
2337,142.261767
2338,174.9754051
2339,153.4249293
2340,0
2341,77.55787037
2342,0
2343,102.5521798
2344,147.0415702
2345,143.2689043
2346,126.3043338
2347,101.798579
2348,188.8705633
2349,127.0230517
2350,95.47312243
2351,106.9275977
2352,173.458687
2353,111.8985018
2354,84.78539738
2355,106.0597994
2356,205.0826582
2357,94.97762346
2358,101.6316872
2359,113.6635802
2360,101.2566229
2361,0
2362,122.2690651
2363,92.12445345
2364,114.938143
2365,0
2366,123.2617348
2367,118.7508359
2368,181.0731417
2369,83.35378086
2370,117.722383
2371,129.9210391
2372,174.8744213
2373,0
2374,110.2809285
2375,176.075778
2376,122.8904964
2377,115.3870242
2378,174.4927019
2379,90.07060185
2380,162.8461934
2381,105.5476466
2382,107.3036587
2383,160.4184349
2384,223.5212191
2385,76.34339635
2386,128.1895898
2387,125.3422068
2388,118.4466628
2389,141.7827611
2390,107.9533822
2391,133.0151749
2392,110.8315651
2393,89.97823431
2394,58.27170139
2395,130.7001029
2396,0
2397,122.3344586
2398,134.9191101
2399,118.9224537
2400,91.00090021
2401,123.9168917
2402,112.1651235
2403,123.550508
2404,181.7770383
2405,0
2406,116.6910044
2407,96.27228009
2408,102.6158372
2409,170.4744406
2410,158.1454797
2411,87.61487269
2412,133.2770383
2413,193.8292503
2414,93.8043017
2415,87.05841692
2416,112.7582948
2417,152.1588863
2418,148.6785944
2419,143.829186
2420,0
2421,161.5706983
2422,89.25196116
2423,0
2424,182.5815329
2425,113.7405478
2426,72.66110468
2427,0
2428,74.8592464
2429,106.460616
2430,48.96135545
2431,112.7139918
2432,148.4005916
2433,126.1302726
2434,159.2658501
2435,0
2436,84.91075103
2437,102.8644547
2438,128.1555748
2439,123.3893711
2440,123.0434671
2441,90.92447917
2442,124.0200296
2443,126.8355517
2444,96.56909079
2445,111.0615998
2446,0
2447,115.9016525
2448,140.6676633
2449,162.4588156
2450,139.9526427
2451,84.95691872
2452,91.85159465
2453,84.88069059
2454,156.4104295
2455,115.7956533
2456,88.73942258
2457,175.7682292
2458,114.5365548
2459,133.1450939
2460,149.4886831
2461,120.3295718
2462,113.3473187
2463,145.8040766
2464,138.4956276
2465,0
2466,0
2467,115.7486497
2468,121.4933128
2469,142.4772377
2470,104.8995949
2471,97.98598251
2472,133.9158951
2473,135.160526
2474,88.69122942
2475,117.9134195
2476,126.0335005
2477,96.99623843
2478,154.5552019
2479,120.6013696
2480,93.68978266
2481,0
2482,122.9459877
2483,75.66261574
2484,0
2485,140.2486818
2486,182.0305105
2487,113.2054398
2488,120.7696116
2489,95.75726595
2490,90.20717593
2491,197.8049769
2492,108.2444702
2493,92.75871271
2494,104.6289545
2495,98.55426955
2496,96.20913709
2497,124.306713
2498,115.5679334
2499,101.6213349
2500,191.2646605
2501,118.1547068
2502,95.87763632
2503,124.4632845
2504,90.12094907
2505,134.2152456
2506,136.4133552
2507,40.0317644
2508,172.5014146
2509,141.947981
2510,133.9221001
2511,88.7032536
2512,115.0507009
2513,144.315715
2514,98.45090664
2515,101.7993184
2516,144.8381237
2517,195.8488619
2518,134.6709426
2519,133.3788902
2520,102.4826067
2521,106.7462384
2522,84.43447788
2523,111.4347351
2524,104.6908436
2525,155.0120563
2526,93.06372171
2527,121.2380723
2528,140.158597
2529,0
2530,125.4202353
2531,0
2532,145.4392683
2533,191.0754244
2534,167.2559156
2535,0
2536,125.6101145
2537,180.9172132
2538,137.827482
2539,135.9866577
2540,0
2541,93.94650206
2542,161.9401685
2543,146.2785494
2544,182.4515496
2545,156.7725694
2546,132.2345679
2547,172.7151492
2548,139.4485275
2549,142.7064365
2550,122.8410494
2551,177.548579
2552,99.15470679
2553,120.8179977
2554,117.2153099
2555,141.1749293
2556,0
2557,130.1928048
2558,114.3015368
2559,181.8353266
2560,137.9083398
2561,127.5298354
2562,107.213606
2563,102.2427662
2564,168.1365741
2565,117.573206
2566,87.64155736
2567,112.5663259
2568,158.7291988
2569,102.7725051
2570,195.8656764
2571,125.0128279
2572,91.49025849
2573,0
2574,100.6027199
2575,0
2576,131.1240676
2577,109.325553
2578,163.2166281
2579,135.096965
2580,108.8928755
2581,159.1532922
2582,105.1211741
2583,181.2443094
2584,97.44032922
2585,0
2586,106.4737654
2587,148.280832
2588,0
2589,139.9190779
2590,142.1562178
2591,125.6234568
2592,80.29427083
2593,66.23607896
2594,147.5102238
2595,160.8815265
2596,73.1402392
2597,122.0622106
2598,90.3206983
2599,82.21968236
2600,0
2601,108.6290509
2602,94.05256559
2603,170.0208333
2604,162.4998071
2605,159.4139339
2606,53.35789609
2607,0
2608,141.4176633
2609,128.6835455
2610,116.8016011
2611,101.9699074
2612,167.7300669
2613,152.7109375
2614,105.7588735
2615,47.14699074
2616,92.45846193
2617,123.8051698
2618,118.7292953
2619,54.43187371
2620,164.9189493
2621,75.83616255
2622,123.2666538
2623,111.3853524
2624,102.8927791
2625,113.8667695
2626,0
2627,118.2124486
2628,155.4513567
2629,0
2630,113.2959748
2631,88.07970036
2632,101.5610532
2633,182.0739455
2634,128.428948
2635,128.242509
2636,121.7029642
2637,170.5790574
2638,161.6138117
2639,135.5633681
2640,133.6610725
2641,102.5858732
2642,120.1246142
2643,106.7182356
2644,0
2645,97.29005916
2646,127.4493313
2647,148.0794753
2648,116.3822016
2649,121.3964763
2650,54.91660237
2651,99.72929527
2652,82.82079475
2653,89.31581147
2654,133.279321
2655,111.6110147
2656,130.1264468
2657,148.3066808
2658,139.8241062
2659,140.0891847
2660,106.4591371
2661,106.3952225
2662,165.4487847
2663,175.2349537
2664,87.41894933
2665,151.7259195
2666,88.08751286
2667,111.2618634
2668,140.0234697
2669,129.9442515
2670,74.73861883
2671,121.6090535
2672,104.7399048
2673,0
2674,131.5530478
2675,160.9522891
2676,119.1523598
2677,106.5927212
2678,133.356803
2679,133.1377958
2680,105.6346772
2681,68.61410108
2682,129.6396926
2683,153.8350694
2684,186.7245692
2685,95.97858796
2686,148.3113104
2687,158.7138953
2688,176.1717785
2689,79.26044882
2690,184.5199653
2691,177.3677662
2692,129.7486818
2693,0
2694,89.66801698
2695,120.9173418
2696,123.419528
2697,180.4632523
2698,81.59172454
2699,117.7859118
2700,0
2701,138.3215342
2702,143.6430041
2703,107.8744534
2704,109.7878729
2705,176.1084426
2706,104.4313272
2707,130.1640303
2708,102.6138439
2709,150.5108346
2710,150.7107767
2711,80.39618699
2712,0
2713,94.15589635
2714,202.5753601
2715,133.2198753
2716,204.3704347
2717,116.9100116
2718,138.2889339
2719,109.5107382
2720,0
2721,0
2722,185.878858
2723,155.7543724
2724,114.1443223
2725,131.6412037
2726,84.50099666
2727,0
2728,0
2729,81.13168724
2730,166.4246721
2731,105.158597
2732,119.11857
2733,132.7698688
2734,89.5626286
2735,182.0564236
2736,182.4202032
2737,129.2081726
2738,91.0393197
2739,0
2740,108.011992
2741,0
2742,125.1497557
2743,144.72174
2744,104.4154771
2745,172.644258
2746,74.98974408
2747,126.9213284
2748,98.86217207
2749,152.7003601
2750,92.39274691
2751,176.0495113
2752,95.63188014
2753,87.39760159
2754,113.9966564
2755,135.6176698
2756,126.6480195
2757,110.5429848
2758,82.61844136
2759,138.3777006
2760,172.3519162
2761,114.0642361
2762,0
2763,0
2764,85.66750257
2765,108.8574138
2766,86.29356353
2767,101.2742091
2768,90.01237783
2769,122.0796361
2770,178.3614969
2771,139.205472
2772,134.8219843
2773,127.0392554
2774,143.6153871
2775,137.4016204
2776,148.51884
2777,158.7274627
2778,85.1873714
2779,136.4731546
2780,77.93618184
2781,0
2782,157.6561857
2783,152.2015175
2784,0
2785,165.1480838
2786,76.7351466
2787,139.6304334
2788,194.7077868
2789,152.7586806
2790,136.2996721
2791,134.1480195
2792,197.9053176
2793,124.337963
2794,123.4886831
2795,65.99389146
2796,131.8779257
2797,108.7788709
2798,83.16885288
2799,114.7753344
2800,83.17557227
2801,163.4106546
2802,143.3044303
2803,145.2396798
2804,129.1737076
2805,173.1714249
2806,174.1410751
2807,127.0707305
2808,143.5267811
2809,133.7497106
2810,169.8804012
2811,0
2812,89.86619084
2813,0
2814,168.280607
2815,106.1278614
2816,0
2817,105.4641525
2818,123.695216
2819,163.6486626
2820,112.9752443
2821,107.9663387
2822,120.5936857
2823,108.2207112
2824,103.1618441
2825,110.1764082
2826,143.3749035
2827,155.7537294
2828,104.3304077
2829,88.96993956
2830,141.11558
2831,168.2622814
2832,111.4149627
2833,176.2378151
2834,96.36320087
2835,111.073206
2836,192.8109889
2837,160.9134516
2838,92.25559414
2839,85.8353588
2840,166.9572081
2841,127.9447338
2842,99.74074074
2843,134.1441615
2844,138.3093493
2845,0
2846,177.8458398
2847,0
2848,127.9195602
2849,135.8573817
2850,100.7547904
2851,172.2708976
2852,159.3740998
2853,78.83854167
2854,171.5240805
2855,0
2856,131.4237719
2857,179.8207626
2858,114.4059928
2859,109.8750322
2860,134.9889725
2861,113.8280285
2862,0
2863,144.4458912
2864,103.8240098
2865,184.8900141
2866,126.0751029
2867,139.1355131
2868,148.2895769
2869,99.98752572
2870,177.1984632
2871,124.3211806
2872,120.0329218
2873,129.5580311
2874,97.94097222
2875,131.2003601
2876,142.4250579
2877,99.35644933
2878,93.54304913
2879,103.7344715
2880,155.0471965
2881,123.6032665
2882,232.5027328
2883,134.5329218
2884,0
2885,120.1057742
2886,111.2798675
2887,173.5841049
2888,128.6011124
2889,102.3355517
2890,142.585841
2891,57.5617284
2892,130.6318158
2893,153.0373264
2894,135.5619213
2895,109.7415445
2896,125.3537809
2897,122.4457948
2898,109.1057099
2899,161.7599666
2900,126.4497814
2901,142.0373585
2902,71.96116255
2903,138.2639532
2904,67.48427855
2905,142.3324653
2906,119.3045589
2907,103.3071952
2908,108.1931906
2909,107.5708912
2910,165.8432677
2911,0
2912,139.6265111
2913,156.0608925
2914,0
2915,94.55812757
2916,82.45952289
2917,81.83982767
2918,0
2919,148.2268197
2920,68.35513117
2921,105.6388889
2922,77.13554527
2923,104.8780221
2924,126.8312757
2925,109.3256173
2926,0
2927,116.6683706
2928,89.13371271
2929,0
2930,0
2931,122.5386767
2932,206.1460584
2933,121.0156572
2934,109.9727045
2935,148.0108025
2936,95.05867413
2937,137.2238297
2938,154.4657922
