,price_by_model
1777,0
1778,104.7110443
1779,77.27219391
1780,0
1781,112.3481293
1782,0
1783,120.8171768
1784,134.6786346
1785,140.7257385
1786,140.0400543
1787,136.5473633
1788,110.499176
1789,101.7344589
1790,141.9784851
1791,110.1461258
1792,127.469902
1793,138.4187622
1794,157.9283142
1795,134.4922028
1796,128.6298981
1797,123.5715714
1798,133.7935791
1799,143.6794281
1800,0
1801,0
1802,161.0558624
1803,0
1804,143.335556
1805,148.961731
1806,109.1749954
1807,133.0019379
1808,0
1809,140.0176697
1810,129.2473602
1811,114.0329895
1812,140.3833923
1813,136.0028381
1814,120.3330231
1815,134.3707886
1816,108.4051285
1817,98.66496277
1818,114.5936127
1819,108.2046585
1820,94.59651184
1821,151.7716064
1822,141.3523407
1823,113.4616165
1824,106.4984741
1825,130.5659332
1826,125.74823
1827,128.0732117
1828,0
1829,135.5998993
1830,125.0499115
1831,126.7162018
1832,148.4690552
1833,125.2138672
1834,125.4871445
1835,119.9367828
1836,116.0952682
1837,129.7892609
1838,109.9988861
1839,143.5573273
1840,149.8803864
1841,97.08690643
1842,0
1843,143.776001
1844,0
1845,105.3544235
1846,0
1847,0
1848,130.6167603
1849,108.1856537
1850,156.1775665
1851,131.4364014
1852,121.4851227
1853,147.9055328
1854,111.6942368
1855,110.9654388
1856,0
1857,124.3008804
1858,138.0577545
1859,120.4868393
1860,143.7850037
1861,0
1862,127.9978104
1863,137.0292053
1864,154.1027069
1865,122.9178848
1866,110.9293213
1867,151.6534882
1868,126.3946533
1869,129.1345825
1870,0
1871,104.5359497
1872,127.7330704
1873,156.2514191
1874,131.5758667
1875,116.2645874
1876,127.3599854
1877,116.2787857
1878,109.5922852
1879,104.4412155
1880,145.4128418
1881,102.0977249
1882,142.0912018
1883,107.171669
1884,151.6003876
1885,121.4840088
1886,139.5087585
1887,142.1795197
1888,145.9320221
1889,127.9585037
1890,120.9849091
1891,145.6868591
1892,120.2379074
1893,140.9307709
1894,106.2158051
1895,97.297966
1896,0
1897,117.7288284
1898,116.9522018
1899,119.5531311
1900,127.149826
1901,0
1902,122.8404541
1903,101.2390976
1904,117.2218857
1905,0
1906,131.2193451
1907,118.6307526
1908,105.9933243
1909,0
1910,0
1911,160.5046387
1912,97.43674469
1913,129.1380463
1914,137.9600525
1915,0
1916,115.1261368
1917,139.6825409
1918,116.674408
1919,142.5693512
1920,0
1921,119.3670349
1922,111.167984
1923,112.46698
1924,145.3619385
1925,133.4702301
1926,114.9768448
1927,139.568985
1928,106.8161316
1929,129.3835602
1930,114.1663284
1931,132.5625458
1932,115.7795792
1933,125.4227753
1934,118.3496017
1935,112.1530457
1936,117.5648956
1937,0
1938,135.3719788
1939,157.3695526
1940,127.158989
1941,0
1942,0
1943,130.7272491
1944,122.3306046
1945,122.8296738
1946,114.8056717
1947,114.5120087
1948,0
1949,0
1950,115.2010193
1951,0
1952,133.3852234
1953,103.356781
1954,107.3202362
1955,130.0113831
1956,122.8724518
1957,136.5600128
1958,114.73983
1959,125.5457535
1960,97.72970581
1961,145.7290344
1962,110.250824
1963,0
1964,109.39991
1965,111.8964462
1966,125.7195663
1967,112.6213074
1968,126.9378281
1969,118.9604568
1970,132.9472504
1971,105.5946198
1972,136.9106598
1973,133.3836365
1974,112.8174057
1975,129.7074738
1976,162.1664124
1977,117.1351395
1978,114.7501221
1979,144.4985962
1980,99.71984863
1981,112.6620331
1982,115.6936722
1983,141.4832306
1984,146.5603638
1985,98.35300446
1986,107.4539185
1987,125.2720108
1988,0
1989,132.3672028
1990,128.1533356
1991,118.3578949
1992,102.8727875
1993,0
1994,0
1995,0
1996,0
1997,131.405777
1998,126.2803802
1999,140.7828522
2000,139.7115021
2001,0
2002,0
2003,130.2022247
2004,146.1882629
2005,109.2253799
2006,111.5943451
2007,138.1635895
2008,142.0432892
2009,131.1340027
2010,103.8139496
2011,128.4086609
2012,124.0576096
2013,126.798027
2014,143.628891
2015,0
2016,137.5021973
2017,106.0829697
2018,128.214035
2019,121.9678116
2020,142.2136993
2021,142.2530975
2022,141.6188965
2023,111.0889969
2024,121.3660049
2025,136.3340149
2026,0
2027,126.6848755
2028,119.9222107
2029,107.1700592
2030,124.7392807
2031,125.8247375
2032,138.774231
2033,117.5491257
2034,111.7001343
2035,132.6894836
2036,114.0853119
2037,134.181015
2038,109.1826248
2039,114.3150787
2040,128.6705627
2041,115.0694962
2042,113.8366318
2043,141.1329956
2044,123.9858551
2045,127.1968536
2046,90.84612274
2047,125.0779953
2048,136.178833
2049,135.4624481
2050,127.6802139
2051,115.1845474
2052,138.9815216
2053,114.6338425
2054,115.3701401
2055,150.6398163
2056,142.0375214
2057,140.1856689
2058,98.70520782
2059,113.7511826
2060,123.0291748
2061,134.0572815
2062,117.9253464
2063,129.5399628
2064,0
2065,116.505455
2066,99.03257751
2067,125.3821259
2068,126.1814804
2069,0
2070,133.9925842
2071,0
2072,154.2245483
2073,140.362915
2074,130.9616699
2075,135.5295563
2076,148.4942474
2077,119.5432434
2078,0
2079,137.1942749
2080,150.2571259
2081,130.5672302
2082,126.7682343
2083,107.8229675
2084,131.1875153
2085,127.7225113
2086,127.5093536
2087,108.9017563
2088,0
2089,120.1147003
2090,136.4239044
2091,93.56193542
2092,123.1773987
2093,122.1574402
2094,110.7147598
2095,117.9122467
2096,138.1178436
2097,148.8430023
2098,114.2738266
2099,106.680275
2100,122.3678207
2101,0
2102,0
2103,158.2843475
2104,0
2105,140.5931549
2106,0
2107,123.7350082
2108,0
2109,144.4389648
2110,136.1319122
2111,148.6474762
2112,129.5511932
2113,149.0867157
2114,146.2537537
2115,106.2270508
2116,98.52809143
2117,126.6915207
2118,105.1230469
2119,148.2422028
2120,99.99663544
2121,120.0644455
2122,108.6609497
2123,95.1493454
2124,136.7152557
2125,93.75591278
2126,138.9260712
2127,0
2128,110.8387146
2129,125.2501678
2130,114.254425
2131,120.4668198
2132,0
2133,109.247406
2134,128.7826691
2135,105.9621735
2136,123.5094604
2137,129.2225037
2138,0
2139,125.7761078
2140,0
2141,149.6024475
2142,124.3434219
2143,99.94532776
2144,113.6099014
2145,0
2146,106.2381287
2147,152.9786835
2148,0
2149,134.0520172
2150,121.8458099
2151,111.1618881
2152,0
2153,126.0467682
2154,127.8236008
2155,119.8892059
2156,97.14468384
2157,97.70897675
2158,125.6707306
2159,138.2481689
2160,126.084198
2161,128.4676971
2162,0
2163,128.9652252
2164,0
2165,140.6300812
2166,109.0613937
2167,134.3103027
2168,101.294342
2169,131.0854492
2170,123.4469757
2171,113.9654617
2172,112.3379517
2173,149.7759399
2174,0
2175,0
2176,164.3134766
2177,135.4647369
2178,133.98349
2179,0
2180,137.3928223
2181,116.027504
2182,151.9342194
2183,105.7404938
2184,137.8802032
2185,0
2186,138.1674957
2187,104.7829208
2188,139.5125427
2189,139.6380768
2190,115.2766571
2191,113.9099197
2192,105.1544876
2193,116.7337036
2194,131.1204681
2195,124.2086716
2196,105.2545853
2197,140.0731354
2198,98.90766144
2199,148.4298859
2200,134.8174438
2201,125.7373962
2202,110.2810135
2203,137.3742676
2204,130.7357483
2205,120.6696777
2206,119.0428696
2207,136.6550751
2208,0
2209,0
2210,132.7753906
2211,149.4906616
2212,130.428772
2213,0
2214,96.36958313
2215,118.6593018
2216,0
2217,116.5376282
2218,130.7400208
2219,145.2725372
2220,103.7308578
2221,133.6146545
2222,112.5344086
2223,0
2224,111.4745026
2225,142.3514099
2226,88.53443909
2227,120.3556442
2228,128.4854736
2229,153.5096588
2230,132.5269012
2231,139.6863098
2232,121.1807175
2233,0
2234,122.3420639
2235,145.6168213
2236,124.6848297
2237,115.6530685
2238,130.2274323
2239,126.3335876
2240,104.6356888
2241,119.0473709
2242,101.7767487
2243,135.7348785
2244,124.9846878
2245,0
2246,128.597641
2247,146.6996918
2248,118.0682983
2249,144.6217499
2250,133.8827057
2251,128.6451263
2252,120.319046
2253,124.3301163
2254,139.6809845
2255,154.9250183
2256,128.0516815
2257,119.8014069
2258,124.987793
2259,139.6349945
2260,110.4646225
2261,0
2262,115.8130493
2263,125.4687119
2264,131.186264
2265,157.4859161
2266,143.0183105
2267,130.2092438
2268,113.7844772
2269,119.4687729
2270,129.6372986
2271,136.0125427
2272,101.4787979
2273,116.9708633
2274,147.7805481
2275,150.3872375
2276,149.9640198
2277,120.8186493
2278,0
2279,134.1575775
2280,121.1653137
2281,0
2282,113.7232285
2283,140.7744904
2284,120.3594818
2285,124.3815384
2286,135.4707794
2287,127.9236755
2288,116.3365402
2289,104.0309906
2290,0
2291,126.6556168
2292,135.6221619
2293,0
2294,128.123642
2295,143.8270264
2296,150.6776428
2297,101.287178
2298,112.0360413
2299,137.9685822
2300,111.6961899
2301,107.9137802
2302,125.1565933
2303,0
2304,123.7897186
2305,121.0771408
2306,123.1469727
2307,107.0927124
2308,0
2309,111.8064194
2310,116.7316742
2311,126.2412567
2312,85.65912628
2313,130.8783569
2314,128.7822876
2315,150.0733337
2316,0
2317,118.7692642
2318,107.2662201
2319,125.1171646
2320,132.6099243
2321,0
2322,109.7125931
2323,0
2324,132.4206085
2325,122.6610565
2326,0
2327,103.5345917
2328,141.8426056
2329,108.9766083
2330,132.9401703
2331,147.8073273
2332,134.1231232
2333,121.086441
2334,118.0971832
2335,108.5223846
2336,150.2980499
2337,136.9789734
2338,141.4667511
2339,0
2340,139.5675049
2341,0
2342,139.9426727
2343,82.05187988
2344,126.0997467
2345,109.7047424
2346,120.921196
2347,126.6250076
2348,155.8266144
2349,111.9669037
2350,149.6413269
2351,122.7827072
2352,130.0024414
2353,153.6852417
2354,138.0700836
2355,126.661911
2356,155.8237457
2357,131.7425079
2358,116.8427811
2359,152.5394592
2360,0
2361,124.6315765
2362,139.034668
2363,122.4659958
2364,0
2365,92.98841095
2366,137.9047241
2367,104.8312225
2368,141.7043762
2369,124.2381439
2370,111.9191895
2371,124.7739944
2372,0
2373,135.2419586
2374,123.6315918
2375,104.9010315
2376,101.8409805
2377,108.5627136
2378,113.0928955
2379,93.07026672
2380,126.0476074
2381,136.3794098
2382,125.9243546
2383,116.7625732
2384,124.4733047
2385,164.8168488
2386,145.4997559
2387,117.004715
2388,122.904068
2389,153.2138367
2390,118.7568436
2391,134.6646881
2392,128.709137
2393,135.14505
2394,137.5684967
2395,0
2396,83.91062927
2397,127.0911789
2398,110.6489487
2399,145.3948822
2400,140.2659912
2401,157.0052643
2402,142.3963318
2403,105.9624939
2404,0
2405,120.7288361
2406,134.2129822
2407,130.8483276
2408,124.7557373
2409,114.2165375
2410,127.5765533
2411,127.0590973
2412,126.03862
2413,128.3991547
2414,139.4203644
2415,123.3633499
2416,135.0928497
2417,120.1196213
2418,138.8139954
2419,0
2420,112.9781494
2421,152.7226105
2422,0
2423,93.44316864
2424,128.7045135
2425,140.6573944
2426,0
2427,111.7385941
2428,127.317627
2429,140.8047638
2430,130.7662659
2431,114.2738495
2432,128.0213013
2433,94.24868774
2434,0
2435,135.4393311
2436,115.9277344
2437,142.3218079
2438,137.0566864
2439,131.031601
2440,129.3133545
2441,123.2883072
2442,131.2099609
2443,127.218811
2444,111.1393127
2445,0
2446,135.404129
2447,125.1876984
2448,142.6836548
2449,108.8442535
2450,130.8125763
2451,155.9732361
2452,137.2665253
2453,91.48647308
2454,123.9461441
2455,114.7608337
2456,122.8935852
2457,111.937912
2458,120.113266
2459,120.8339539
2460,134.8610077
2461,115.6371078
2462,117.9378586
2463,109.9117966
2464,0
2465,0
2466,106.9749374
2467,125.9272995
2468,149.8973999
2469,90.47478485
2470,136.9892273
2471,123.6373901
2472,126.7830887
2473,130.5548706
2474,135.8143768
2475,116.7195129
2476,126.0617065
2477,128.3567047
2478,76.65093994
2479,129.9101868
2480,0
2481,140.0874939
2482,134.756546
2483,0
2484,108.3735352
2485,96.96063995
2486,126.678093
2487,126.7887497
2488,128.4197083
2489,124.3742142
2490,128.3131714
2491,128.1478729
2492,132.2561646
2493,133.2791901
2494,98.06349182
2495,119.0890808
2496,96.53070831
2497,147.583725
2498,110.2104568
2499,117.3295593
2500,141.1843719
2501,126.5260086
2502,122.66082
2503,97.12478638
2504,131.072876
2505,139.2915344
2506,138.9166107
2507,98.54137421
2508,121.8400803
2509,96.13014984
2510,98.49433136
2511,134.44664
2512,96.73927307
2513,116.8856201
2514,93.60616302
2515,129.7176056
2516,133.9154816
2517,112.7288589
2518,116.7674179
2519,124.9353638
2520,131.7638702
2521,134.7962341
2522,115.9802704
2523,141.314621
2524,97.47621155
2525,146.4142914
2526,100.6688156
2527,109.2749329
2528,0
2529,127.2893066
2530,0
2531,136.5926361
2532,104.0818787
2533,108.9167328
2534,0
2535,122.4533005
2536,118.8877335
2537,95.04286957
2538,115.8502502
2539,0
2540,132.1768646
2541,124.869812
2542,138.1955109
2543,124.2357483
2544,115.0481415
2545,137.835022
2546,117.5980911
2547,127.5681152
2548,136.674469
2549,106.0665283
2550,117.8275375
2551,116.7585907
2552,112.538765
2553,146.2837219
2554,109.2451859
2555,0
2556,131.7496643
2557,113.2610016
2558,135.9290314
2559,113.6533127
2560,136.1027527
2561,130.9748993
2562,129.7469482
2563,155.7218323
2564,137.7450562
2565,116.6844254
2566,125.5664673
2567,138.7792816
2568,141.3644104
2569,111.3647995
2570,112.8204193
2571,128.0716858
2572,0
2573,126.0975189
2574,0
2575,152.7364502
2576,135.6541901
2577,144.9063873
2578,119.9443283
2579,144.5681763
2580,134.5355988
2581,147.3706055
2582,133.5360107
2583,140.5492249
2584,0
2585,111.4636383
2586,106.5008545
2587,0
2588,93.11032867
2589,129.8470001
2590,136.1650238
2591,132.8894653
2592,133.9622955
2593,119.5661469
2594,103.6239014
2595,174.2779694
2596,128.39888
2597,147.977829
2598,117.5987473
2599,0
2600,116.3488617
2601,110.9898987
2602,116.3054047
2603,127.4113083
2604,114.4659119
2605,104.5438995
2606,0
2607,135.1489258
2608,106.3510971
2609,109.1766815
2610,134.9674377
2611,120.0445557
2612,107.6486969
2613,134.2020874
2614,118.2001495
2615,146.6991577
2616,95.03311157
2617,131.3504944
2618,127.8194046
2619,132.1253357
2620,150.8819885
2621,141.6594391
2622,111.8077621
2623,0
2624,131.1686401
2625,0
2626,135.477829
2627,114.9578705
2628,0
2629,134.8889923
2630,138.0103607
2631,104.2236404
2632,121.2899246
2633,143.7466278
2634,82.02526855
2635,82.80463409
2636,114.2672348
2637,82.17519379
2638,115.7722473
2639,118.8520355
2640,134.8786621
2641,115.0945663
2642,129.5796051
2643,0
2644,121.2572327
2645,156.654541
2646,127.2373734
2647,132.7846222
2648,109.8542938
2649,109.8194733
2650,125.6651306
2651,96.78504944
2652,126.1276932
2653,119.6307907
2654,165.1149445
2655,131.1446228
2656,141.1440582
2657,88.12786865
2658,129.0436554
2659,114.9869232
2660,104.3772125
2661,124.0752182
2662,136.0215759
2663,143.325592
2664,96.83830261
2665,118.7813339
2666,146.0805054
2667,103.1276169
2668,139.4366913
2669,128.238327
2670,125.6866455
2671,106.1576996
2672,0
2673,120.0163879
2674,121.2808609
2675,129.2698212
2676,126.8320389
2677,137.6884155
2678,137.3064575
2679,119.8591766
2680,140.2285004
2681,109.8303833
2682,121.0945282
2683,131.70047
2684,128.8273163
2685,140.2978058
2686,106.9421692
2687,88.44609833
2688,111.8496323
2689,128.1796265
2690,115.4207764
2691,124.6415253
2692,0
2693,144.4819794
2694,141.6874695
2695,123.7152863
2696,110.5658569
2697,138.4078217
2698,126.6377411
2699,0
2700,101.0204086
2701,109.3222809
2702,135.367218
2703,129.7022858
2704,127.4447403
2705,134.0166931
2706,126.5455017
2707,124.446701
2708,135.9414368
2709,138.1775818
2710,120.1514282
2711,0
2712,132.5727539
2713,111.5404892
2714,145.3702545
2715,114.6754837
2716,134.6163483
2717,151.1749573
2718,146.0069733
2719,0
2720,0
2721,130.7364655
2722,121.7660141
2723,120.0152359
2724,112.8920746
2725,117.1062851
2726,0
2727,0
2728,136.0305481
2729,115.4802475
2730,114.5783234
2731,114.8827896
2732,148.0218048
2733,121.1469269
2734,123.8366623
2735,131.8192139
2736,131.1067352
2737,120.6802139
2738,0
2739,143.0350494
2740,0
2741,122.6440811
2742,140.0887451
2743,118.7547836
2744,118.437233
2745,111.7189407
2746,100.5270309
2747,130.1681061
2748,121.7376328
2749,120.0884857
2750,134.3019867
2751,108.4837112
2752,128.155426
2753,117.2293091
2754,118.1245346
2755,118.7177811
2756,139.8123932
2757,139.3769226
2758,96.57210541
2759,148.7772369
2760,137.662323
2761,0
2762,0
2763,145.3464661
2764,108.6106796
2765,99.19857788
2766,131.1352844
2767,114.8141708
2768,150.0063782
2769,104.0919952
2770,122.6648712
2771,157.1362305
2772,123.1584854
2773,98.95631409
2774,124.8134232
2775,117.3396606
2776,97.36549377
2777,119.2005386
2778,154.0787964
2779,124.049324
2780,0
2781,144.2679596
2782,120.4762421
2783,0
2784,112.3552094
2785,144.4203796
2786,144.5179596
2787,129.5786438
2788,138.180542
2789,117.6509552
2790,130.7398682
2791,143.0289307
2792,122.122963
2793,143.9533234
2794,148.0560455
2795,136.2470551
2796,124.9619217
2797,113.0476761
2798,146.3516846
2799,142.4590454
2800,112.4392014
2801,112.8124084
2802,128.271286
2803,133.3202667
2804,132.8977203
2805,107.8224716
2806,129.7904358
2807,117.8478317
2808,121.0330963
2809,131.4691467
2810,0
2811,114.6665344
2812,0
2813,113.3722076
2814,133.8731079
2815,0
2816,105.6801682
2817,109.0148468
2818,131.3778534
2819,125.076683
2820,115.4381714
2821,120.9475098
2822,119.4308853
2823,114.1414185
2824,132.8456726
2825,70.13990021
2826,122.7016449
2827,137.4654694
2828,124.9063263
2829,127.0083771
2830,103.8020325
2831,125.1268387
2832,114.2880249
2833,115.2552109
2834,128.7952423
2835,122.9942169
2836,130.2633209
2837,131.6394043
2838,104.4631729
2839,120.9854507
2840,125.2442932
2841,118.5100632
2842,117.1477127
2843,137.5249634
2844,0
2845,110.9936447
2846,0
2847,143.3712158
2848,123.9948578
2849,104.7578049
2850,128.185379
2851,143.7134552
2852,157.6596832
2853,134.2315674
2854,0
2855,75.18871307
2856,132.0332642
2857,126.7130661
2858,94.82274628
2859,124.1450806
2860,109.6083221
2861,0
2862,111.8977509
2863,116.9056702
2864,131.3150482
2865,115.5992126
2866,134.6640625
2867,146.4835358
2868,133.4988403
2869,125.2352371
2870,135.2171936
2871,113.6014252
2872,137.8957367
2873,119.0688858
2874,124.7788162
2875,134.6694336
2876,107.1611481
2877,111.7107468
2878,128.7271576
2879,117.7286224
2880,136.4263153
2881,79.41578674
2882,122.1661911
2883,0
2884,117.39534
2885,126.7297745
2886,127.7654648
2887,98.15364075
2888,133.1021881
2889,142.7867126
2890,149.6565857
2891,117.5778656
2892,109.9414749
2893,129.9312134
2894,127.3580475
2895,109.9408188
2896,118.8548737
2897,111.969902
2898,117.2429504
2899,123.370163
2900,130.6594238
2901,94.05853271
2902,125.763031
2903,132.759079
2904,123.0241928
2905,108.5512543
2906,148.0437012
2907,103.29702
2908,97.83068085
2909,109.4662552
2910,0
2911,121.7787018
2912,122.8908081
2913,0
2914,109.3397522
2915,145.3824463
2916,100.8081894
2917,0
2918,113.2629929
2919,144.9941254
2920,102.1502762
2921,116.596817
2922,95.92233276
2923,140.0579376
2924,115.389389
2925,0
2926,131.8118439
2927,135.6544495
2928,0
2929,0
2930,152.926178
2931,122.7136993
2932,112.0482407
2933,116.220665
2934,136.338913
2935,154.3334351
2936,144.275528
2937,122.7435684
